,playerId,action_season,name,team,action_date
91,8480205,2024,Emil Bemstrom,PIT,2024-06-29
92,8482698,2024,Tristan Broz,PIT,2024-06-29
93,8478047,2024,Michael Bunting,PIT,2024-06-29
94,8471675,2024,Sidney Crosby,PIT,2024-06-29
95,8474189,2024,Lars Eller,PIT,2024-06-29
96,8479996,2024,Cody Glass,PIT,2024-06-29
97,8475763,2024,Kevin Hayes,PIT,2024-06-29
98,8484869,2024,Tanner Howe,PIT,2024-06-29
99,8481228,2024,Jimmy Huntington,PIT,2024-06-29
100,8478147,2024,Bokondji Imama,PIT,2024-06-29
101,8483401,2024,Marc Johnstone,PIT,2024-06-29
102,8482758,2024,Ville Koivunen,PIT,2024-06-29
103,8481481,2024,Blake Lizotte,PIT,2024-06-29
104,8483102,2024,Bennett MacArthur,PIT,2024-06-29
105,8471215,2024,Evgeni Malkin,PIT,2024-06-29
106,8476442,2024,Matt Nieto,PIT,2024-06-29
107,8482055,2024,Drew O'Connor,PIT,2024-06-29
108,8482102,2024,Vasily Ponomarev,PIT,2024-06-29
109,8479344,2024,Jesse Puljujarvi,PIT,2024-06-29
110,8481703,2024,Valtteri Puustinen,PIT,2024-06-29
111,8476483,2024,Rickard Rakell,PIT,2024-06-29
112,8475810,2024,Bryan Rust,PIT,2024-06-29
113,8480222,2024,Sebastian Aho,PIT,2024-06-29
114,8482801,2024,Isaac Belliveau,PIT,2024-06-29
115,8484839,2024,Harrison Brunicke,PIT,2024-06-29
116,8479594,2024,Nate Clurman,PIT,2024-06-29
117,8477435,2024,Ryan Graves,PIT,2024-06-29
118,8476891,2024,Matthew Grzelcyk,PIT,2024-06-29
119,8480439,2024,Mac Hollowell,PIT,2024-06-29
120,8474578,2024,Erik Karlsson,PIT,2024-06-29
121,8480820,2024,Filip Kral,PIT,2024-06-29
122,8471724,2024,Kris Letang,PIT,2024-06-29
123,8481206,2024,John Ludvig,PIT,2024-06-29
124,8477969,2024,Marcus Pettersson,PIT,2024-06-29
125,8483503,2024,Owen Pickering,PIT,2024-06-29
126,8484213,2024,Emil Pieniniemi,PIT,2024-06-29
127,8478854,2024,Ryan Shea,PIT,2024-06-29
128,8481030,2024,Jack St. Ivany,PIT,2024-06-29
129,8481526,2024,Taylor Gauthier,PIT,2024-06-29
130,8477465,2024,Tristan Jarry,PIT,2024-06-29
131,8479548,2024,Filip Larsson,PIT,2024-06-29
132,8483703,2024,Sergei Murashov,PIT,2024-06-29
133,8477968,2024,Alex Nedeljkovic,PIT,2024-06-29
134,8474715,2024,Cameron Atkinson,TBL,2024-06-29
135,8482070,2024,Mitchell Chaffee,TBL,2024-06-29
136,8478519,2024,Anthony Cirelli,TBL,2024-06-29
137,8482663,2024,Dylan Duke,TBL,2024-06-29
138,8482454,2024,Jaydon Dureau,TBL,2024-06-29
139,8483437,2024,Lucas Edmonds,TBL,2024-06-29
140,8479591,2024,Michael Eyssimont,TBL,2024-06-29
141,8482090,2024,Jack Finley,TBL,2024-06-29
142,8480863,2024,Gabriel Fortier,TBL,2024-06-29
143,8484173,2024,Ethan Gauthier,TBL,2024-06-29
144,8483447,2024,Conor Geekie,TBL,2024-06-29
145,8476878,2024,Zemgus Girgensons,TBL,2024-06-29
146,8476822,2024,Luke Glendening,TBL,2024-06-29
147,8482201,2024,Gage Goncalves,TBL,2024-06-29
148,8482168,2024,Maxim Groshev,TBL,2024-06-29
149,8477404,2024,Jake Guentzel,TBL,2024-06-29
150,8479542,2024,Brandon Hagel,TBL,2024-06-29
151,8482757,2024,Niko Huuhtanen,TBL,2024-06-29
152,8476453,2024,Nikita Kucherov,TBL,2024-06-29
153,8477426,2024,Nicholas Paul,TBL,2024-06-29
154,8478010,2024,Brayden Point,TBL,2024-06-29
155,8483921,2024,Milo Roelens,TBL,2024-06-29
156,8477839,2024,Conor Sheary,TBL,2024-06-29
157,8482449,2024,Lukas Svejkovsky,TBL,2024-06-29
158,8484507,2024,Gabriel Szturc,TBL,2024-06-29
159,8483398,2024,Declan Carlile,TBL,2024-06-29
160,8478416,2024,Erik Cernak,TBL,2024-06-29
161,8481719,2024,Maxwell Crozier,TBL,2024-06-29
162,8483692,2024,Dyllan Gill,TBL,2024-06-29
163,8475167,2024,Victor Hedman,TBL,2024-06-29
164,8482929,2024,Emil Lilleberg,TBL,2024-06-29
165,8474151,2024,Ryan McDonagh,TBL,2024-06-29
166,8482655,2024,Janis Moser,TBL,2024-06-29
167,8481110,2024,Tobie Paquette-Bisson,TBL,2024-06-29
168,8480246,2024,Nick Perbix,TBL,2024-06-29
169,8478178,2024,Darren Raddysh,TBL,2024-06-29
170,8477463,2024,Steven Santini,TBL,2024-06-29
171,8482693,2024,Roman Schmidt,TBL,2024-06-29
172,8477992,2024,Jonas Johansson,TBL,2024-06-29
173,8477035,2024,Matt Tomkins,TBL,2024-06-29
174,8476883,2024,Andrei Vasilevskiy,TBL,2024-06-29
175,8479022,2024,Rodrigo Abols,PHI,2024-06-29
176,8483010,2024,Jon-Randall Avon,PHI,2024-06-29
177,8484142,2024,Denver Barkey,PHI,2024-06-29
178,8481553,2024,Bobby Brink,PHI,2024-06-29
179,8480220,2024,Noah Cates,PHI,2024-06-29
180,8476461,2024,Sean Couturier,PHI,2024-06-29
181,8475235,2024,Nicolas Deslauriers,PHI,2024-06-29
182,8482452,2024,Elliot Desnoyers,PHI,2024-06-29
183,8484928,2024,Oscar Eklind,PHI,2024-06-29
184,8480797,2024,Joel Farabee,PHI,2024-06-29
185,8482159,2024,Tyson Foerster,PHI,2024-06-29
186,8480028,2024,Morgan Frost,PHI,2024-06-29
187,8479587,2024,Rhett Gardner,PHI,2024-06-29
188,8483697,2024,Alexis Gendron,PHI,2024-06-29
189,8477903,2024,Garnet Hathaway,PHI,2024-06-29
190,8478439,2024,Travis Konecny,PHI,2024-06-29
191,8476872,2024,Scott Laughton,PHI,2024-06-29
192,8484779,2024,Jett Luchanko,PHI,2024-06-29
193,8480245,2024,Olle Lycksell,PHI,2024-06-29
194,8484387,2024,Matvei Michkov,PHI,2024-06-29
195,8480068,2024,Ryan Poehling,PHI,2024-06-29
196,8478409,2024,Anthony Richard,PHI,2024-06-29
197,8481760,2024,Massimo Rizzo,PHI,2024-06-29
198,8480015,2024,Owen Tippett,PHI,2024-06-29
199,8482727,2024,Samu Tuomaala,PHI,2024-06-29
200,8482161,2024,Zayde Wisdom,PHI,2024-06-29
201,8482126,2024,Emil Andrae,PHI,2024-06-29
202,8481521,2024,Ronnie Attard,PHI,2024-06-29
203,8478011,2024,Louie Belpedio,PHI,2024-06-29
204,8484148,2024,Oliver Bonk,PHI,2024-06-29
205,8482142,2024,Jamie Drysdale,PHI,2024-06-29
206,8475176,2024,Ryan Ellis,PHI,2024-06-29
207,8480874,2024,Adam Ginning,PHI,2024-06-29
208,8482169,2024,Helge Grans,PHI,2024-06-29
209,8473446,2024,Erik Johnson,PHI,2024-06-29
210,8483760,2024,Hunter McDonald,PHI,2024-06-29
211,8477499,2024,Rasmus Ristolainen,PHI,2024-06-29
212,8482890,2024,Ethan Samson,PHI,2024-06-29
213,8477948,2024,Travis Sanheim,PHI,2024-06-29
214,8476372,2024,Nick Seeler,PHI,2024-06-29
215,8481546,2024,Cam York,PHI,2024-06-29
216,8481178,2024,Egor Zamula,PHI,2024-06-29
217,8484147,2024,Carson Bjarnason,PHI,2024-06-29
218,8481035,2024,Samuel Ersson,PHI,2024-06-29
219,8478905,2024,Ivan Fedotov,PHI,2024-06-29
220,8482783,2024,Aleksei Kolosov,PHI,2024-06-29
221,8477361,2024,Cal Petersen,PHI,2024-06-29
222,8478427,2024,Sebastian Aho,CAR,2024-06-29
223,8482809,2024,Jackson Blake,CAR,2024-06-29
224,8477478,2024,William Carrier,CAR,2024-06-29
225,8480835,2024,Jack Drury,CAR,2024-06-29
226,8475855,2024,Jesper Fast,CAR,2024-06-29
227,8482080,2024,Noel Gunler,CAR,2024-06-29
228,8484929,2024,Juha Jaaska,CAR,2024-06-29
229,8479370,2024,Tyson Jost,CAR,2024-06-29
230,8480829,2024,Jesperi Kotkaniemi,CAR,2024-06-29
231,8477962,2024,Brendan Lemieux,CAR,2024-06-29
232,8476921,2024,Jordan Martinook,CAR,2024-06-29
233,8484203,2024,Bradly Nadeau,CAR,2024-06-29
234,8480039,2024,Martin Necas,CAR,2024-06-29
235,8482785,2024,Justin Robidas,CAR,2024-06-29
236,8480762,2024,Eric Robinson,CAR,2024-06-29
237,8478458,2024,John (Jack) Roslovic,CAR,2024-06-29
238,8481004,2024,Josiah Slavin,CAR,2024-06-29
239,8473533,2024,Jordan Staal,CAR,2024-06-29
240,8481576,2024,Ryan Suzuki,CAR,2024-06-29
241,8480830,2024,Andrei Svechnikov,CAR,2024-06-29
242,8483519,2024,Gleb Trikozov,CAR,2024-06-29
243,8484392,2024,Felix Unger Sorum,CAR,2024-06-29
244,8470613,2024,Brent Burns,CAR,2024-06-29
245,8478970,2024,Jalen Chatfield,CAR,2024-06-29
246,8481562,2024,Domenick Fensore,CAR,2024-06-29
247,8476906,2024,Shayne Gostisbehere,CAR,2024-06-29
248,8482860,2024,Aleksi Heimosalmi,CAR,2024-06-29
249,8481615,2024,Anttoni Honka,CAR,2024-06-29
250,8484428,2024,Charles-Alexis Legault,CAR,2024-06-29
251,8482666,2024,Scott Morrow,CAR,2024-06-29
252,8475200,2024,Dmitry Orlov,CAR,2024-06-29
253,8477046,2024,Joakim Ryan,CAR,2024-06-29
254,8482187,2024,Ronan Seeley,CAR,2024-06-29
255,8476958,2024,Jaccob Slavin,CAR,2024-06-29
256,8480883,2024,Ty Smith,CAR,2024-06-29
257,8479388,2024,Riley Stillman,CAR,2024-06-29
258,8480336,2024,Sean Walker,CAR,2024-06-29
259,8475883,2024,Frederik Andersen,CAR,2024-06-29
260,8484440,2024,Ruslan Khazheev,CAR,2024-06-29
261,8481611,2024,Pyotr Kochetkov,CAR,2024-06-29
262,8477484,2024,Spencer Martin,CAR,2024-06-29
263,8484293,2024,Yaniv Perets,CAR,2024-06-29
264,8474150,2024,Mikael Backlund,CGY,2024-06-29
265,8483772,2024,Parker Bell,CGY,2024-06-29
266,8478056,2024,Clark Bishop,CGY,2024-06-29
267,8482889,2024,Lucas Ciona,CGY,2024-06-29
268,8476399,2024,Blake Coleman,CGY,2024-06-29
269,8482679,2024,Matt Coronato,CGY,2024-06-29
270,8482652,2024,Walker Duehr,CGY,2024-06-29
271,8476924,2024,Martin Frk,CGY,2024-06-29
272,8484860,2024,Matvei Gridin,CGY,2024-06-29
273,8484180,2024,Samuel Honzek,CGY,2024-06-29
274,8476456,2024,Jonathan Huberdeau,CGY,2024-06-29
275,8478211,2024,Dryden Hunt,CGY,2024-06-29
276,8475172,2024,Nazem Kadri,CGY,2024-06-29
277,8482209,2024,Rory Kerins,CGY,2024-06-29
278,8477993,2024,Justin Kirkland,CGY,2024-06-29
279,8483609,2024,Adam Klapka,CGY,2024-06-29
280,8483808,2024,Andrei Kuzmenko,CGY,2024-06-29
281,8479066,2024,Ryan Lomberg,CGY,2024-06-29
282,8477511,2024,Anthony Mantha,CGY,2024-06-29
283,8484821,2024,Sam Morton,CGY,2024-06-29
284,8481590,2024,Ilya Nikolaev,CGY,2024-06-29
285,8481028,2024,Martin Pospisil,CGY,2024-06-29
286,8479291,2024,Kevin Rooney,CGY,2024-06-29
287,8481068,2024,Yegor Sharangovich,CGY,2024-06-29
288,8482766,2024,William Stromgren,CGY,2024-06-29
289,8482074,2024,Connor Zary,CGY,2024-06-29
290,8478397,2024,Rasmus Andersson,CGY,2024-06-29
291,8481219,2024,Jonathan Aspirot,CGY,2024-06-29
292,8480860,2024,Kevin Bahl,CGY,2024-06-29
293,8479402,2024,Jake Bean,CGY,2024-06-29
294,8484150,2024,Hunter Brzustewicz,CGY,2024-06-29
295,8482695,2024,Artem Grushnikov,CGY,2024-06-29
296,8477810,2024,Joel Hanley,CGY,2024-06-29
297,8482170,2024,Joni Jurmo,CGY,2024-06-29
298,8482165,2024,Yan Kuznetsov,CGY,2024-06-29
299,8482624,2024,Daniil Miromanov,CGY,2024-06-29
300,8484198,2024,Etienne Morin,CGY,2024-06-29
301,8481167,2024,Brayden Pachal,CGY,2024-06-29
302,8484768,2024,Zayne Parekh,CGY,2024-06-29
303,8482173,2024,Jeremie Poirier,CGY,2024-06-29
304,8482470,2024,Ilya Solovyov,CGY,2024-06-29
305,8477346,2024,MacKenzie Weegar,CGY,2024-06-29
306,8482445,2024,Devin Cooley,CGY,2024-06-29
307,8484939,2024,Waltteri Ignatjew,CGY,2024-06-29
308,8478435,2024,Dan Vladar,CGY,2024-06-29
309,8481692,2024,Dustin Wolf,CGY,2024-06-29
310,8476981,2024,Josh Anderson,MTL,2024-06-29
311,8476469,2024,Joel Armia,MTL,2024-06-29
312,8479718,2024,Alex Barré-Boulet,MTL,2024-06-29
313,8483424,2024,Owen Beck,MTL,2024-06-29
314,8481540,2024,Cole Caufield,MTL,2024-06-29
315,8483549,2024,Lucas Condotta,MTL,2024-06-29
316,8481523,2024,Kirby Dach,MTL,2024-06-29
317,8483728,2024,Jared Davidson,MTL,2024-06-29
318,8477989,2024,Christian Dvorak,MTL,2024-06-29
319,8478133,2024,Jake Evans,MTL,2024-06-29
320,8482081,2024,Sean Farrell,MTL,2024-06-29
321,8475848,2024,Brendan Gallagher,MTL,2024-06-29
322,8479330,2024,Brandon Gignac,MTL,2024-06-29
323,8481093,2024,Rafael Harvey-Pinard,MTL,2024-06-29
324,8482476,2024,Emil Heineman,MTL,2024-06-29
325,8482775,2024,Oliver Kapanen,MTL,2024-06-29
326,8482828,2024,Riley Kidney,MTL,2024-06-29
327,8479339,2024,Patrik Laine,MTL,2024-06-29
328,8483488,2024,Filip Mesar,MTL,2024-06-29
329,8481618,2024,Alex Newhook,MTL,2024-06-29
330,8482150,2024,Jacob Perreault,MTL,2024-06-29
331,8479543,2024,Michael Pezzetta,MTL,2024-06-29
332,8482749,2024,Joshua Roy,MTL,2024-06-29
333,8481794,2024,Xavier Simoneau,MTL,2024-06-29
334,8483515,2024,Juraj Slafkovsky,MTL,2024-06-29
335,8480018,2024,Nick Suzuki,MTL,2024-06-29
336,8482134,2024,Luke Tuch,MTL,2024-06-29
337,8484403,2024,Florian Xhekaj,MTL,2024-06-29
338,8482111,2024,Justin Barron,MTL,2024-06-29
339,8483686,2024,Adam Engstrom,MTL,2024-06-29
340,8482087,2024,Kaiden Guhle,MTL,2024-06-29
341,8483457,2024,Lane Hutson,MTL,2024-06-29
342,8482733,2024,Logan Mailloux,MTL,2024-06-29
343,8476875,2024,Mike Matheson,MTL,2024-06-29
344,8484220,2024,David Reinbacher,MTL,2024-06-29
345,8475233,2024,David Savard,MTL,2024-06-29
346,8481593,2024,Jayden Struble,MTL,2024-06-29
347,8482806,2024,William Trudeau,MTL,2024-06-29
348,8482964,2024,Arber Xhekaj,MTL,2024-06-29
349,8482487,2024,Jakub Dobes,MTL,2024-06-29
350,8484968,2024,Connor Hughes,MTL,2024-06-29
351,8478470,2024,Sam Montembeault,MTL,2024-06-29
352,8480051,2024,Cayden Primeau,MTL,2024-06-29
353,8473563,2024,Nicklas Backstrom,WSH,2024-06-29
354,8484159,2024,Andrew Cristall,WSH,2024-06-29
355,8475343,2024,Nic Dowd,WSH,2024-06-29
356,8483920,2024,Pierrick Dube,WSH,2024-06-29
357,8479400,2024,Pierre-Luc Dubois,WSH,2024-06-29
358,8479520,2024,Brandon Duhaime,WSH,2024-06-29
359,8483573,2024,Ethen Frank,WSH,2024-06-29
360,8484757,2024,Zac Funk,WSH,2024-06-29
361,8482960,2024,Ryan Hofer,WSH,2024-06-29
362,8482148,2024,Hendrix Lapierre,WSH,2024-06-29
363,8482639,2024,Alex Limoges,WSH,2024-06-29
364,8478233,2024,Andrew Mangiapane,WSH,2024-06-29
365,8481580,2024,Connor McMichael,WSH,2024-06-29
366,8477947,2024,Sonny Milano,WSH,2024-06-29
367,8483491,2024,Ivan Miroshnichenko,WSH,2024-06-29
368,8471698,2024,T.J. Oshie,WSH,2024-06-29
369,8471214,2024,Alex Ovechkin,WSH,2024-06-29
370,8484769,2024,Terik Parascak,WSH,2024-06-29
371,8478224,2024,Luke Philp,WSH,2024-06-29
372,8481656,2024,Aliaksei Protas,WSH,2024-06-29
373,8484999,2024,Ilya Protas,WSH,2024-06-29
374,8479390,2024,Taylor Raddysh,WSH,2024-06-29
375,8481662,2024,Henrik Rybinski,WSH,2024-06-29
376,8475958,2024,Michael Sgarbossa,WSH,2024-06-29
377,8478867,2024,Spencer Smallman,WSH,2024-06-29
378,8478440,2024,Dylan Strome,WSH,2024-06-29
379,8483518,2024,Alexander Suzdalev,WSH,2024-06-29
380,8482167,2024,Bogdan Trineyev,WSH,2024-06-29
381,8476880,2024,Tom Wilson,WSH,2024-06-29
382,8480823,2024,Alexander Alexeyev,WSH,2024-06-29
383,8484140,2024,Cam Allen,WSH,2024-06-29
384,8478451,2024,Ethan Bear,WSH,2024-06-29
385,8474590,2024,John Carlson,WSH,2024-06-29
386,8479345,2024,Jakob Chychrun,WSH,2024-06-29
387,8480796,2024,Martin Fehervary,WSH,2024-06-29
388,8479522,2024,Hardy Haman Aktell,WSH,2024-06-29
389,8482861,2024,Vincent Iorio,WSH,2024-06-29
390,8475795,2024,Dylan McIlrath,WSH,2024-06-29
391,8479597,2024,Chase Priskie,WSH,2024-06-29
392,8478911,2024,Matt Roy,WSH,2024-06-29
393,8480873,2024,Rasmus Sandin,WSH,2024-06-29
394,8477845,2024,Trevor van Riemsdyk,WSH,2024-06-29
395,8482188,2024,Garin Bjorklund,WSH,2024-06-29
396,8481064,2024,Mitchell Gibson,WSH,2024-06-29
397,8479292,2024,Charlie Lindgren,WSH,2024-06-29
398,8482411,2024,Hunter Shepard,WSH,2024-06-29
399,8483532,2024,Clay Stevenson,WSH,2024-06-29
400,8480313,2024,Logan Thompson,WSH,2024-06-29
401,8482496,2024,Nils Aman,VAN,2024-06-29
402,8483395,2024,Arshdeep Bains,VAN,2024-06-29
403,8482865,2024,Josh Bloom,VAN,2024-06-29
404,8476927,2024,Teddy Blueger,VAN,2024-06-29
405,8478444,2024,Brock Boeser,VAN,2024-06-29
406,8478498,2024,Jake DeBrusk,VAN,2024-06-29
407,8476858,2024,Phillip Di Giuseppe,VAN,2024-06-29
408,8478856,2024,Conor Garland,VAN,2024-06-29
409,8483535,2024,Ty Glover,VAN,2024-06-29
410,8478046,2024,Danton Heinen,VAN,2024-06-29
411,8481535,2024,Nils Hoglander,VAN,2024-06-29
412,8478057,2024,Dakota Joshua,VAN,2024-06-29
413,8481024,2024,Linus Karlsson,VAN,2024-06-29
414,8482918,2024,Danila Klimovich,VAN,2024-06-29
415,8483476,2024,Jonathan Lekkerimaki,VAN,2024-06-29
416,8476468,2024,J.T. Miller,VAN,2024-06-29
417,8484406,2024,Ty Mueller,VAN,2024-06-29
418,8483039,2024,Tristen Nielsen,VAN,2024-06-29
419,8480012,2024,Elias Pettersson,VAN,2024-06-29
420,8482691,2024,Aatu Raty,VAN,2024-06-29
421,8484136,2024,Max Sasson,VAN,2024-06-29
422,8480748,2024,Kiefer Sherwood,VAN,2024-06-29
423,8480979,2024,Nate Smith,VAN,2024-06-29
424,8478466,2024,Daniel Sprong,VAN,2024-06-29
425,8480459,2024,Pius Suter,VAN,2024-06-29
426,8478465,2024,Guillaume Brisebois,VAN,2024-06-29
427,8479576,2024,Vincent Desharnais,VAN,2024-06-29
428,8484815,2024,Christian Felton,VAN,2024-06-29
429,8475762,2024,Derek Forbort,VAN,2024-06-29
430,8478017,2024,Mark Friedman,VAN,2024-06-29
431,8484254,2024,Akito Hirose,VAN,2024-06-29
432,8479425,2024,Filip Hronek,VAN,2024-06-29
433,8480800,2024,Quinn Hughes,VAN,2024-06-29
434,8478454,2024,Noah Juulsen,VAN,2024-06-29
435,8483467,2024,Kirill Kudryavtsev,VAN,2024-06-29
436,8484287,2024,Cole McWard,VAN,2024-06-29
437,8474574,2024,Tyler Myers,VAN,2024-06-29
438,8484202,2024,Sawyer Mynio,VAN,2024-06-29
439,8483678,2024,Elias Pettersson,VAN,2024-06-29
440,8477359,2024,Tucker Poolman,VAN,2024-06-29
441,8477369,2024,Carson Soucy,VAN,2024-06-29
442,8478846,2024,Christian Wolanin,VAN,2024-06-29
443,8480808,2024,Jett Woo,VAN,2024-06-29
444,8477967,2024,Thatcher Demko,VAN,2024-06-29
445,8480238,2024,Jiri Patera,VAN,2024-06-29
446,8481668,2024,Arturs Silovs,VAN,2024-06-29
447,8484268,2024,Nikita Tolopilo,VAN,2024-06-29
448,8483751,2024,Ty Young,VAN,2024-06-29
449,8482507,2024,Chase Bradley,COL,2024-06-29
450,8479525,2024,Ross Colton,COL,2024-06-29
451,8477494,2024,Jonathan Drouin,COL,2024-06-29
452,8482147,2024,Jean-Luc Foudy,COL,2024-06-29
453,8484976,2024,Jere Innala,COL,2024-06-29
454,8483930,2024,Ivan Ivan,COL,2024-06-29
455,8480448,2024,Parker Kelly,COL,2024-06-29
456,8481641,2024,Joel Kiviranta,COL,2024-06-29
457,8481042,2024,Nikolai Kovalenko,COL,2024-06-29
458,8477476,2024,Artturi Lehkonen,COL,2024-06-29
459,8477492,2024,Nathan MacKinnon,COL,2024-06-29
460,8479999,2024,Casey Mittelstadt,COL,2024-06-29
461,8481186,2024,Logan O'Connor,COL,2024-06-29
462,8482712,2024,Oskar Olausson,COL,2024-06-29
463,8484259,2024,Ondrej Pavel,COL,2024-06-29
464,8479547,2024,Matthew Phillips,COL,2024-06-29
465,8484255,2024,Jason Polin,COL,2024-06-29
466,8478420,2024,Mikko Rantanen,COL,2024-06-29
467,8484221,2024,Calum Ritchie,COL,2024-06-29
468,8481737,2024,Matt Stienburg,COL,2024-06-29
469,8476391,2024,T.J. Tynan,COL,2024-06-29
470,8475780,2024,Chris Wagner,COL,2024-06-29
471,8477425,2024,Miles Wood,COL,2024-06-29
472,8483569,2024,Wyatt Aamodt,COL,2024-06-29
473,8482072,2024,Jack Ahcan,COL,2024-06-29
474,8482676,2024,Sean Behrens,COL,2024-06-29
475,8480073,2024,Erik Brannstrom,COL,2024-06-29
476,8475177,2024,Calvin de Haan,COL,2024-06-29
477,8479398,2024,Samuel Girard,COL,2024-06-29
478,8478430,2024,Oliver Kylington,COL,2024-06-29
479,8479439,2024,Jacob MacDonald,COL,2024-06-29
480,8480069,2024,Cale Makar,COL,2024-06-29
481,8484258,2024,Sam Malinski,COL,2024-06-29
482,8476312,2024,Josh Manson,COL,2024-06-29
