playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8471709,2008,Marc-Edouard Vlasic,S.J,D,other,6,318.0,7.0,0.75,0.42,0.8,0.44,0.75,0.38,0.71,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,0.0,0.0,462.0,0.0,0.0,0.0,0.0,2.38,0.4,0.4,0.4,0.4,3.0,0.0,1.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,0.04,0.1,0.26,1.0,0.0,0.0,4.0,3.0,3.0,0.04,0.0,0.0,0.44,0.44,0.44,3.1,0.55,0.53,0.55,0.53,3.0,2.0,0.0,5.0,1.0,1.0,1.0,4.0,0.0,1.0,0.19,0.0,0.36,0.0,0.0,1.0,5.0,5.0,5.0,0.06,0.36,0.36,0.19,0.19,0.19,2.24,0.55,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8471709,2008,Marc-Edouard Vlasic,S.J,D,all,6,7435.0,175.0,0.72,0.51,0.66,0.52,0.58,0.52,0.59,21.0,7.54,0.33,0.45,2.21,0.25,4.47,3.29,0.31,0.33,0.31,1.0,0.0,5.0,6.0,4.0,15.0,1.0,0.0,1.0,0.0,3.0,0.0,2.0,5.0,5.0,11.0,0.0,0.0,0.0,9.0,4.0,4.0,10.0,1.0,0.0,0.21,0.11,0.0,0.0,0.0,0.0,14.44,11.0,10.69,2.0,0.09,0.55,0.11,0.31,0.3,0.3,175.0,16.0,16.0,24.0,119.0,20.0,23.0,33.0,99.0,0.0,0.0,14527.0,0.0,2.0,1.0,5.0,74.36,7.38,6.6,7.38,6.6,83.0,22.0,25.0,130.0,2.0,12.0,0.0,76.0,19.0,10.0,2.16,2.18,3.04,1.0,1.0,0.0,128.81,105.0,104.89,1.13,2.85,2.85,5.6,5.59,5.34,69.51,7.1,6.78,7.07,6.75,69.0,29.0,21.0,119.0,10.0,11.0,3.0,73.0,20.0,5.0,2.56,2.53,2.01,5.0,2.0,3.0,119.9,98.0,98.34,1.08,2.68,2.68,5.43,5.44,5.38,16.22,8.25,271.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0
8471709,2008,Marc-Edouard Vlasic,S.J,D,5on5,6,5789.0,136.0,0.72,0.55,0.6,0.52,0.55,0.52,0.55,20.0,6.18,0.27,0.35,1.9,0.21,3.65,2.62,0.26,0.27,0.26,0.0,0.0,4.0,5.0,3.0,12.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,4.0,4.0,9.0,0.0,0.0,0.0,6.0,0.0,3.0,8.0,1.0,0.0,0.16,0.11,0.0,0.0,0.0,0.0,11.44,9.0,8.69,2.0,0.07,0.0,0.11,0.23,0.22,0.22,136.0,12.0,8.0,17.0,99.0,15.0,15.0,28.0,78.0,0.0,0.0,10946.0,0.0,2.0,1.0,5.0,57.35,5.52,4.77,5.51,4.76,64.0,17.0,18.0,99.0,1.0,10.0,0.0,60.0,13.0,8.0,1.76,1.52,2.24,0.0,1.0,0.0,97.81,81.0,80.89,0.83,2.21,2.21,4.07,4.07,3.83,52.92,4.57,4.42,4.54,4.39,53.0,21.0,19.0,93.0,8.0,7.0,1.0,56.0,16.0,2.0,2.03,2.01,0.54,5.0,2.0,1.0,93.9,74.0,74.33,0.71,1.18,1.18,4.1,4.12,4.08,8.46,5.74,186.0,152.0,0.15,0.12,9.0,3.0,6.0,3.0
8471709,2008,Marc-Edouard Vlasic,S.J,D,4on5,6,744.0,16.0,0.72,0.08,0.11,0.22,0.13,0.24,0.13,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,6.0,4.0,6.0,1.0,5.0,3.0,7.0,0.0,0.0,1117.0,0.0,0.0,0.0,0.0,3.85,0.17,0.17,0.17,0.17,5.0,1.0,0.0,6.0,0.0,0.0,0.0,5.0,1.0,0.0,0.06,0.11,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.03,0.0,0.0,0.2,0.2,0.2,13.49,1.97,1.83,1.97,1.83,13.0,6.0,2.0,21.0,1.0,3.0,1.0,13.0,4.0,2.0,0.34,0.52,1.11,0.0,0.0,1.0,21.0,19.0,19.0,0.3,1.13,1.13,1.14,1.14,1.1,0.23,1.95,6.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0
8471709,2008,Marc-Edouard Vlasic,S.J,D,5on4,6,584.0,16.0,0.5,1.0,1.0,1.0,0.95,1.0,0.95,16.0,1.36,0.05,0.1,0.31,0.05,0.82,0.67,0.05,0.05,0.05,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.03,0.55,0.0,0.08,0.08,0.08,16.0,3.0,1.0,2.0,10.0,3.0,2.0,1.0,10.0,0.0,0.0,1514.0,0.0,0.0,0.0,0.0,10.79,1.3,1.27,1.3,1.27,11.0,4.0,6.0,21.0,0.0,2.0,0.0,10.0,4.0,1.0,0.3,0.45,0.55,0.0,0.0,0.0,21.0,15.0,15.0,0.22,0.64,0.64,0.88,0.88,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.01,52.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8465978,2008,Shawn Thornton,BOS,L,other,10,8.0,0.0,0.92,0.0,0.08,0.0,0.8,0.0,0.67,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.85,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8465978,2008,Shawn Thornton,BOS,L,all,10,5465.0,126.0,1.71,0.46,0.56,0.48,0.52,0.49,0.52,117.0,13.36,0.76,0.83,3.35,0.58,7.89,5.59,0.74,0.78,0.76,0.0,0.0,14.0,5.0,2.0,21.0,1.0,1.0,0.0,0.0,8.0,0.0,5.0,5.0,13.0,18.0,3.0,6.0,1.0,23.0,1.0,4.0,17.0,2.0,0.0,0.44,0.32,0.0,1.0,0.0,0.0,21.41,19.0,19.24,3.0,0.17,0.0,0.0,0.93,0.95,0.92,126.0,19.0,8.0,21.0,78.0,23.0,19.0,11.0,73.0,1.0,0.0,31829.0,6.0,8.0,4.0,2.0,38.53,2.43,2.37,2.45,2.4,41.0,16.0,18.0,75.0,2.0,2.0,1.0,49.0,8.0,0.0,1.28,1.15,0.0,1.0,1.0,0.0,75.65,57.0,57.46,0.49,0.2,0.2,2.59,2.61,2.55,41.8,2.81,2.74,2.72,2.65,44.0,15.0,21.0,80.0,2.0,4.0,2.0,50.0,6.0,3.0,1.3,0.71,0.81,1.0,0.0,1.0,76.0,59.0,56.88,0.44,0.74,0.74,2.44,2.38,2.34,23.44,18.68,475.0,445.0,0.0,0.0,0.0,0.0,0.0,0.0
8465978,2008,Shawn Thornton,BOS,L,5on5,10,5385.0,123.0,1.71,0.46,0.54,0.48,0.49,0.49,0.5,108.0,13.36,0.76,0.83,3.35,0.58,7.89,5.59,0.74,0.78,0.76,0.0,0.0,14.0,5.0,2.0,21.0,1.0,1.0,0.0,0.0,8.0,0.0,5.0,5.0,13.0,18.0,3.0,6.0,1.0,23.0,1.0,4.0,17.0,2.0,0.0,0.44,0.32,0.0,1.0,0.0,0.0,21.41,19.0,19.24,3.0,0.17,0.0,0.0,0.93,0.95,0.92,123.0,18.0,8.0,21.0,76.0,23.0,18.0,11.0,71.0,1.0,0.0,24156.0,6.0,8.0,4.0,2.0,38.53,2.36,2.3,2.39,2.33,40.0,16.0,17.0,73.0,2.0,2.0,1.0,48.0,8.0,0.0,1.21,1.15,0.0,1.0,1.0,0.0,73.65,56.0,56.46,0.49,0.2,0.2,2.59,2.61,2.55,41.8,2.81,2.74,2.72,2.65,44.0,15.0,21.0,80.0,2.0,4.0,2.0,50.0,6.0,3.0,1.3,0.71,0.81,1.0,0.0,1.0,76.0,59.0,56.88,0.44,0.74,0.74,2.44,2.38,2.34,15.65,13.15,353.0,361.0,0.0,0.24,0.0,8.0,0.0,5.0
8465978,2008,Shawn Thornton,BOS,L,4on5,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8465978,2008,Shawn Thornton,BOS,L,5on4,10,72.0,3.0,0.56,1.0,0.88,1.0,0.88,1.0,0.86,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,1850.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.07,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21,0.31,42.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
