playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8475098,2016,Tyler Bozak,TOR,C,other,6,328.0,9.0,1.62,0.98,0.06,0.9,0.39,0.88,0.26,27.0,1.66,0.4,0.14,0.39,0.06,0.56,0.46,0.36,0.4,0.36,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.02,0.0,0.38,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.04,0.0,0.38,0.06,0.06,0.06,9.0,1.0,1.0,2.0,5.0,2.0,1.0,3.0,3.0,3.0,4.0,820.0,0.0,0.0,0.0,0.0,10.07,1.56,1.33,1.56,1.33,11.0,3.0,4.0,18.0,1.0,1.0,1.0,6.0,6.0,2.0,0.23,0.72,0.61,0.0,0.0,1.0,18.0,14.0,14.0,0.3,0.38,0.38,1.48,1.48,1.24,1.41,0.03,0.03,0.03,0.03,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.01,0.0,0.0,0.05,0.05,0.05,0.23,3.71,12.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
8475098,2016,Tyler Bozak,TOR,C,all,6,6752.0,173.0,2.42,0.63,0.44,0.54,0.49,0.55,0.47,26.0,12.1,1.4,0.88,2.78,0.44,6.71,4.78,1.33,1.38,1.31,0.0,2.0,14.0,3.0,3.0,20.0,4.0,2.0,3.0,1.0,3.0,0.0,4.0,5.0,12.0,15.0,2.0,4.0,67.0,15.0,2.0,2.0,11.0,5.0,1.0,0.33,0.7,0.38,0.0,1.0,1.0,20.01,17.0,16.91,1.0,0.2,0.68,0.55,1.05,1.04,1.03,173.0,34.0,25.0,17.0,97.0,18.0,21.0,31.0,103.0,67.0,60.0,17628.0,4.0,2.0,1.0,3.0,69.67,7.18,6.6,7.25,6.66,69.0,29.0,36.0,134.0,6.0,7.0,2.0,66.0,24.0,8.0,1.73,2.79,2.66,0.0,3.0,3.0,134.26,98.0,98.58,1.24,1.43,1.43,7.0,7.04,6.54,57.79,4.2,4.13,4.3,4.23,56.0,24.0,36.0,116.0,3.0,2.0,2.0,63.0,14.0,3.0,1.6,1.81,0.79,1.0,1.0,1.0,117.39,80.0,81.21,0.73,0.5,0.5,4.43,4.49,4.42,12.63,16.04,292.0,306.0,0.0,0.0,0.0,0.0,0.0,0.0
8475098,2016,Tyler Bozak,TOR,C,5on5,6,5565.0,142.0,2.42,0.45,0.53,0.44,0.51,0.46,0.5,21.0,8.62,0.64,0.57,2.06,0.29,4.86,3.58,0.61,0.62,0.59,0.0,2.0,10.0,2.0,3.0,15.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,5.0,10.0,12.0,1.0,2.0,52.0,15.0,2.0,2.0,10.0,2.0,0.0,0.31,0.33,0.0,0.0,0.0,0.0,15.01,12.0,11.91,1.0,0.12,0.4,0.18,0.58,0.57,0.56,142.0,21.0,24.0,14.0,83.0,14.0,18.0,23.0,87.0,52.0,48.0,14693.0,2.0,2.0,1.0,3.0,46.15,3.41,3.3,3.47,3.36,44.0,21.0,25.0,90.0,2.0,4.0,1.0,50.0,13.0,2.0,1.34,1.51,0.55,0.0,1.0,1.0,90.27,65.0,65.58,0.64,0.74,0.74,3.31,3.36,3.31,55.53,4.16,4.1,4.26,4.19,55.0,22.0,36.0,113.0,3.0,2.0,2.0,60.0,14.0,3.0,1.56,1.81,0.79,1.0,1.0,1.0,114.39,77.0,78.21,0.71,0.5,0.5,4.38,4.43,4.37,11.46,9.97,259.0,250.0,0.07,0.06,5.0,4.0,3.0,2.0
8475098,2016,Tyler Bozak,TOR,C,4on5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8475098,2016,Tyler Bozak,TOR,C,5on4,6,859.0,22.0,2.42,1.0,0.98,0.96,0.94,0.95,0.92,14.0,1.82,0.36,0.18,0.33,0.1,1.29,0.74,0.36,0.36,0.36,0.0,0.0,2.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,12.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.36,0.0,0.0,1.0,0.0,3.0,3.0,3.0,0.0,0.04,0.27,0.0,0.41,0.41,0.41,22.0,12.0,0.0,1.0,9.0,2.0,2.0,5.0,13.0,12.0,0.0,806.0,2.0,0.0,0.0,0.0,13.45,2.21,1.98,2.21,1.98,14.0,5.0,7.0,26.0,3.0,2.0,0.0,10.0,5.0,4.0,0.15,0.56,1.5,0.0,2.0,1.0,26.0,19.0,19.0,0.3,0.31,0.31,2.2,2.2,1.99,0.86,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.01,0.01,0.01,0.63,0.01,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8478042,2016,Viktor Arvidsson,NSH,L,other,22,1386.0,22.0,13.5,0.37,0.7,0.47,0.63,0.45,0.61,67.0,2.4,1.1,0.11,0.27,0.05,1.01,0.45,1.1,1.1,1.1,1.0,0.0,3.0,0.0,2.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.14,0.0,0.97,0.0,0.0,1.0,5.0,3.0,3.0,0.0,0.04,0.0,0.0,1.14,1.14,1.14,22.0,6.0,2.0,1.0,13.0,2.0,2.0,6.0,12.0,0.0,0.0,2201.0,5.0,0.0,0.0,0.0,8.67,1.88,1.85,1.88,1.85,10.0,3.0,10.0,23.0,2.0,1.0,1.0,9.0,2.0,2.0,0.41,0.22,1.25,1.0,0.0,1.0,23.0,13.0,13.0,0.2,0.0,0.0,2.08,2.08,2.04,11.96,3.16,2.98,3.16,2.98,9.0,7.0,10.0,26.0,3.0,0.0,0.0,7.0,4.0,5.0,0.26,0.54,2.36,1.0,0.0,2.0,26.0,16.0,16.0,0.27,0.0,0.0,3.43,3.43,3.21,6.75,2.88,48.0,28.0,0.03,0.06,1.0,1.0,1.0,1.0
8478042,2016,Viktor Arvidsson,NSH,L,all,22,24628.0,586.0,17.36,0.55,0.54,0.56,0.51,0.55,0.51,87.0,56.59,5.49,4.05,12.19,1.76,32.53,21.98,5.4,5.51,5.43,9.0,1.0,49.0,29.0,27.0,105.0,13.0,3.0,5.0,0.0,10.0,5.0,23.0,32.0,46.0,75.0,3.0,9.0,6.0,19.0,23.0,7.0,60.0,15.0,3.0,2.13,1.66,1.69,0.0,1.0,2.0,105.82,78.0,78.56,3.0,0.88,1.06,0.61,5.75,5.78,5.7,586.0,114.0,61.0,106.0,305.0,95.0,82.0,84.0,325.0,6.0,3.0,56765.0,9.0,17.0,7.0,16.0,216.83,19.73,19.16,19.74,19.17,206.0,95.0,126.0,427.0,24.0,15.0,6.0,231.0,51.0,19.0,7.1,5.82,6.81,7.0,9.0,8.0,428.59,301.0,302.93,3.29,2.53,2.75,20.27,20.28,19.98,176.04,15.89,15.29,15.96,15.36,173.0,71.0,96.0,340.0,19.0,15.0,4.0,190.0,41.0,13.0,5.92,5.08,4.88,8.0,6.0,5.0,338.76,244.0,243.39,2.52,2.69,2.69,15.72,15.71,15.18,44.86,38.37,862.0,822.0,0.0,0.0,0.0,0.0,0.0,0.0
8478042,2016,Viktor Arvidsson,NSH,L,5on5,22,18704.0,469.0,17.36,0.55,0.49,0.54,0.51,0.54,0.51,102.0,45.16,3.32,3.15,10.18,1.39,25.85,18.11,3.3,3.35,3.33,7.0,1.0,39.0,23.0,22.0,84.0,10.0,2.0,4.0,0.0,9.0,4.0,17.0,26.0,37.0,60.0,2.0,4.0,6.0,17.0,17.0,5.0,47.0,14.0,1.0,1.58,1.53,0.21,0.0,1.0,1.0,84.82,62.0,62.56,2.0,0.65,0.72,0.05,3.93,3.96,3.93,469.0,84.0,46.0,97.0,242.0,82.0,73.0,63.0,251.0,6.0,3.0,46601.0,4.0,12.0,6.0,12.0,177.08,13.74,13.48,13.75,13.5,166.0,77.0,91.0,334.0,19.0,11.0,5.0,188.0,44.0,11.0,5.46,5.02,3.26,6.0,8.0,5.0,335.59,243.0,244.93,2.47,1.63,1.85,14.36,14.37,14.2,147.32,11.31,10.99,11.38,11.06,151.0,53.0,79.0,283.0,15.0,14.0,4.0,164.0,33.0,7.0,5.14,4.05,2.11,7.0,6.0,2.0,281.76,204.0,203.39,1.93,2.65,2.65,10.58,10.57,10.37,28.24,29.02,706.0,675.0,0.75,0.19,13.0,9.0,11.0,7.0
8478042,2016,Viktor Arvidsson,NSH,L,4on5,22,1602.0,51.0,16.02,0.29,0.09,0.24,0.11,0.24,0.12,87.0,0.74,0.05,0.04,0.09,0.02,0.23,0.57,0.05,0.05,0.05,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.01,0.0,0.0,0.06,0.06,0.06,51.0,2.0,13.0,3.0,33.0,5.0,5.0,8.0,33.0,0.0,0.0,4265.0,0.0,0.0,0.0,0.0,4.41,0.59,0.59,0.59,0.59,6.0,1.0,2.0,9.0,0.0,0.0,0.0,5.0,1.0,1.0,0.09,0.13,0.37,0.0,0.0,0.0,9.0,7.0,7.0,0.05,0.0,0.0,0.64,0.64,0.64,15.56,1.41,1.31,1.41,1.31,12.0,10.0,7.0,29.0,1.0,1.0,0.0,17.0,4.0,1.0,0.52,0.48,0.41,0.0,0.0,1.0,29.0,22.0,22.0,0.32,0.03,0.03,1.7,1.7,1.58,0.43,4.13,12.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
8478042,2016,Viktor Arvidsson,NSH,L,5on4,22,2936.0,44.0,16.63,1.0,0.95,0.97,0.9,0.95,0.9,80.0,8.28,1.01,0.74,1.66,0.29,5.45,2.85,0.95,1.01,0.95,1.0,0.0,6.0,6.0,2.0,14.0,1.0,0.0,1.0,0.0,1.0,1.0,5.0,4.0,6.0,12.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,1.0,1.0,0.37,0.13,0.52,0.0,0.0,0.0,14.0,12.0,12.0,0.0,0.18,0.33,0.57,0.63,0.63,0.57,44.0,22.0,0.0,5.0,17.0,6.0,2.0,7.0,29.0,0.0,0.0,3147.0,0.0,5.0,1.0,4.0,26.67,3.52,3.23,3.52,3.23,24.0,14.0,23.0,61.0,3.0,3.0,0.0,29.0,4.0,5.0,1.13,0.45,1.93,0.0,1.0,2.0,61.0,38.0,38.0,0.56,0.9,0.9,3.18,3.18,3.09,1.2,0.01,0.01,0.01,0.01,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.01,0.0,0.0,0.01,0.01,0.01,8.53,0.45,85.0,9.0,0.0,0.01,0.0,1.0,0.0,1.0
