playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8478975,2023,Mason Marchment,DAL,L,other,13,180.0,4.0,1.64,0.32,0.56,0.56,0.56,0.5,0.43,41.0,0.84,0.19,0.05,0.09,0.02,0.52,0.13,0.19,0.19,0.19,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.02,0.0,0.0,0.21,0.21,0.21,4.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0,736.0,0.0,0.0,0.0,0.0,3.03,0.44,0.44,0.44,0.44,2.0,2.0,1.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0,0.04,0.4,0.0,0.0,0.0,0.0,5.0,4.0,4.0,0.07,0.0,0.0,0.51,0.51,0.51,2.47,0.95,0.94,0.95,0.94,3.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,2.0,0.01,0.08,0.85,0.0,0.0,0.0,4.0,4.0,4.0,0.07,0.34,0.34,0.68,0.68,0.68,2.51,1.99,18.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
8478975,2023,Mason Marchment,DAL,L,all,13,12674.0,266.0,6.15,0.58,0.5,0.56,0.48,0.57,0.49,90.0,25.56,3.04,1.67,6.05,0.9,12.61,9.72,2.99,3.04,2.99,1.0,1.0,24.0,10.0,10.0,44.0,5.0,3.0,2.0,0.0,2.0,0.0,11.0,16.0,21.0,31.0,5.0,10.0,2.0,52.0,14.0,5.0,22.0,8.0,4.0,0.69,1.19,1.17,2.0,0.0,1.0,43.8,34.0,33.84,0.0,0.36,0.37,0.69,2.72,2.74,2.73,266.0,32.0,25.0,30.0,179.0,31.0,32.0,40.0,163.0,2.0,2.0,37260.0,10.0,6.0,3.0,6.0,116.59,10.25,9.99,10.32,10.07,102.0,55.0,75.0,232.0,7.0,12.0,1.0,119.0,29.0,9.0,3.48,3.78,2.99,3.0,2.0,2.0,231.29,157.0,156.95,1.69,2.45,2.45,9.49,9.58,9.45,86.4,7.41,7.13,7.46,7.17,76.0,43.0,62.0,181.0,9.0,8.0,2.0,90.0,23.0,6.0,2.52,2.72,2.17,3.0,4.0,2.0,183.76,119.0,120.78,1.05,1.8,1.8,6.66,6.73,6.64,32.1,32.3,600.0,648.0,0.0,0.0,0.0,0.0,0.0,0.0
8478975,2023,Mason Marchment,DAL,L,5on5,13,11458.0,242.0,6.15,0.56,0.52,0.53,0.48,0.54,0.49,68.0,23.87,2.57,1.53,5.84,0.85,11.78,9.43,2.52,2.57,2.52,1.0,1.0,23.0,9.0,9.0,41.0,5.0,3.0,2.0,0.0,2.0,0.0,9.0,16.0,20.0,29.0,5.0,10.0,2.0,51.0,13.0,4.0,22.0,7.0,3.0,0.69,1.0,0.89,2.0,0.0,1.0,40.8,32.0,31.84,0.0,0.32,0.37,0.69,2.2,2.23,2.22,242.0,27.0,25.0,29.0,161.0,27.0,30.0,35.0,150.0,2.0,2.0,31333.0,10.0,6.0,3.0,6.0,97.87,7.85,7.65,7.92,7.73,86.0,46.0,64.0,196.0,6.0,10.0,1.0,104.0,22.0,6.0,3.09,2.9,1.85,3.0,2.0,1.0,195.29,132.0,131.95,1.25,2.22,2.22,6.87,6.96,6.89,80.97,6.27,5.99,6.31,6.03,70.0,41.0,62.0,173.0,8.0,7.0,2.0,86.0,21.0,4.0,2.45,2.5,1.32,3.0,3.0,2.0,175.76,111.0,112.78,0.95,1.47,1.47,5.75,5.82,5.73,22.56,21.19,486.0,533.0,0.18,0.19,11.0,6.0,8.0,6.0
8478975,2023,Mason Marchment,DAL,L,4on5,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478975,2023,Mason Marchment,DAL,L,5on4,13,1036.0,20.0,5.98,0.91,0.95,0.88,0.94,0.84,0.92,62.0,0.84,0.28,0.09,0.13,0.03,0.31,0.17,0.28,0.28,0.28,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.28,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.02,0.0,0.0,0.3,0.3,0.3,20.0,5.0,0.0,1.0,14.0,4.0,1.0,5.0,10.0,0.0,0.0,1925.0,0.0,0.0,0.0,0.0,15.68,1.96,1.89,1.96,1.89,14.0,7.0,9.0,30.0,1.0,2.0,0.0,14.0,4.0,3.0,0.35,0.47,1.14,0.0,0.0,1.0,30.0,21.0,21.0,0.38,0.22,0.22,2.12,2.12,2.05,2.96,0.2,0.2,0.2,0.2,3.0,1.0,0.0,4.0,1.0,0.0,0.0,3.0,1.0,0.0,0.06,0.14,0.0,0.0,1.0,0.0,4.0,4.0,4.0,0.03,0.0,0.0,0.23,0.23,0.23,3.26,0.16,66.0,4.0,0.08,0.0,1.0,0.0,1.0,0.0
8478970,2023,Jalen Chatfield,CAR,D,other,11,210.0,5.0,4.1,0.45,0.71,0.22,0.62,0.4,0.67,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,3.0,1.0,0.0,2.0,2.0,0.0,0.0,1120.0,0.0,0.0,0.0,1.0,1.41,0.75,0.75,0.75,0.75,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.07,0.0,0.68,0.0,0.0,1.0,2.0,2.0,2.0,0.01,0.0,0.0,0.76,0.76,0.76,2.52,0.92,0.8,0.92,0.8,2.0,1.0,4.0,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.04,0.17,0.71,0.0,0.0,0.0,7.0,3.0,3.0,0.06,0.0,0.0,0.98,0.98,0.84,5.1,2.07,32.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
8478970,2023,Jalen Chatfield,CAR,D,all,11,13329.0,291.0,6.83,0.48,0.59,0.56,0.58,0.56,0.58,46.0,18.73,1.29,0.99,5.03,0.62,10.7,7.36,1.12,1.28,1.12,1.0,1.0,15.0,11.0,18.0,44.0,2.0,0.0,3.0,0.0,3.0,0.0,14.0,6.0,15.0,26.0,1.0,2.0,0.0,11.0,6.0,4.0,24.0,0.0,2.0,0.46,0.0,0.83,0.0,0.0,0.0,44.14,26.0,26.04,0.0,0.22,1.04,0.61,0.89,0.89,0.87,291.0,22.0,32.0,50.0,187.0,50.0,33.0,23.0,185.0,0.0,0.0,29302.0,2.0,4.0,2.0,17.0,127.75,10.67,10.22,10.78,10.32,110.0,64.0,85.0,259.0,7.0,14.0,0.0,141.0,21.0,12.0,3.98,2.77,3.92,3.0,2.0,2.0,262.0,174.0,176.66,1.66,3.08,3.05,9.28,9.36,9.25,101.32,11.62,11.02,11.54,10.94,86.0,53.0,65.0,204.0,8.0,15.0,0.0,96.0,26.0,17.0,2.49,3.57,5.55,2.0,5.0,1.0,201.45,139.0,137.34,1.58,3.42,3.42,9.78,9.71,9.35,30.71,21.27,627.0,462.0,0.0,0.0,0.0,0.0,0.0,0.0
8478970,2023,Jalen Chatfield,CAR,D,5on5,11,12401.0,266.0,6.83,0.49,0.56,0.59,0.57,0.58,0.57,28.0,16.12,0.39,0.81,4.39,0.52,10.01,6.87,0.38,0.38,0.38,0.0,1.0,12.0,11.0,18.0,41.0,1.0,0.0,2.0,0.0,3.0,0.0,13.0,5.0,12.0,23.0,0.0,0.0,0.0,11.0,5.0,4.0,23.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,41.14,23.0,23.04,0.0,0.16,0.49,0.0,0.55,0.54,0.53,266.0,22.0,27.0,48.0,169.0,46.0,29.0,21.0,170.0,0.0,0.0,22616.0,0.0,2.0,1.0,13.0,120.69,8.83,8.54,8.94,8.64,102.0,63.0,84.0,249.0,6.0,12.0,0.0,135.0,21.0,9.0,3.65,2.77,2.41,3.0,2.0,1.0,252.0,165.0,167.66,1.57,2.47,2.44,7.97,8.04,7.94,88.0,9.16,8.75,9.08,8.67,79.0,42.0,53.0,174.0,8.0,13.0,0.0,86.0,22.0,13.0,2.21,3.0,3.94,2.0,5.0,1.0,171.45,121.0,119.34,1.25,3.22,3.22,7.19,7.12,6.98,17.21,13.49,475.0,364.0,0.86,0.18,22.0,5.0,16.0,5.0
8478970,2023,Jalen Chatfield,CAR,D,4on5,11,660.0,16.0,4.23,0.14,0.06,0.18,0.12,0.25,0.15,29.0,0.77,0.07,0.05,0.21,0.03,0.32,0.33,0.07,0.07,0.07,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.01,0.0,0.07,0.01,0.01,0.01,16.0,0.0,5.0,0.0,11.0,2.0,3.0,0.0,11.0,0.0,0.0,1508.0,0.0,0.0,0.0,0.0,3.81,0.26,0.26,0.26,0.26,5.0,0.0,0.0,5.0,0.0,1.0,0.0,5.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.04,0.07,0.07,0.23,0.23,0.23,10.8,1.54,1.48,1.54,1.48,5.0,10.0,8.0,23.0,0.0,2.0,0.0,9.0,3.0,3.0,0.24,0.39,0.9,0.0,0.0,0.0,23.0,15.0,15.0,0.27,0.19,0.19,1.62,1.62,1.53,0.17,2.65,6.0,43.0,0.02,0.0,1.0,0.0,1.0,0.0
8478970,2023,Jalen Chatfield,CAR,D,5on4,11,58.0,4.0,3.17,1.0,0.89,1.0,0.82,1.0,0.77,17.0,1.84,0.83,0.13,0.43,0.07,0.38,0.16,0.67,0.83,0.67,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.83,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.04,0.55,0.55,0.33,0.33,0.32,4.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,1422.0,2.0,0.0,0.0,0.0,1.84,0.83,0.67,0.83,0.67,2.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.83,0.0,0.0,0.0,3.0,2.0,2.0,0.04,0.55,0.55,0.33,0.33,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.25,32.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
