playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8477426,2021,Nicholas Paul,TBL,L,other,23,1012.0,25.0,8.5,0.6,0.49,0.28,0.5,0.27,0.49,99.0,3.89,0.68,0.34,0.59,0.11,2.01,1.26,0.67,0.68,0.67,1.0,0.0,5.0,0.0,1.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,4.0,1.0,2.0,7.0,1.0,0.0,0.0,2.0,2.0,1.0,0.1,0.27,0.31,0.0,0.0,1.0,6.0,5.0,5.0,0.0,0.1,0.0,0.0,0.77,0.77,0.77,25.0,2.0,9.0,4.0,10.0,1.0,6.0,4.0,14.0,7.0,10.0,2956.0,2.0,0.0,0.0,0.0,6.69,3.48,3.48,3.48,3.48,8.0,0.0,3.0,11.0,4.0,0.0,0.0,2.0,2.0,4.0,0.1,0.27,3.11,0.0,0.0,4.0,11.0,8.0,8.0,0.11,0.0,0.0,3.59,3.59,3.58,16.04,2.34,2.27,2.34,2.27,14.0,8.0,7.0,29.0,2.0,1.0,1.0,12.0,9.0,1.0,0.44,1.01,0.89,0.0,1.0,1.0,29.0,22.0,22.0,0.35,0.89,0.89,1.8,1.8,1.73,6.75,7.03,55.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0
8477426,2021,Nicholas Paul,TBL,L,all,23,25260.0,580.0,8.13,0.45,0.53,0.38,0.51,0.4,0.51,96.0,46.18,6.27,3.46,9.37,1.46,22.64,17.8,6.17,6.35,6.25,3.0,1.0,44.0,17.0,14.0,75.0,9.0,5.0,7.0,1.0,5.0,3.0,17.0,24.0,39.0,56.0,3.0,6.0,190.0,56.0,16.0,4.0,34.0,18.0,9.0,1.31,2.24,2.72,0.0,3.0,2.0,75.62,61.0,61.21,1.0,0.77,1.81,0.73,6.31,6.39,6.32,580.0,61.0,111.0,108.0,300.0,74.0,67.0,83.0,356.0,190.0,192.0,59429.0,6.0,20.0,9.0,25.0,165.62,19.93,19.36,20.16,19.58,156.0,67.0,78.0,301.0,16.0,15.0,3.0,157.0,41.0,25.0,4.79,4.93,10.21,5.0,3.0,8.0,303.87,223.0,225.03,2.55,3.04,3.04,19.43,19.62,19.2,239.85,24.6,23.66,24.51,23.57,244.0,94.0,152.0,490.0,22.0,16.0,7.0,251.0,66.0,21.0,7.65,7.62,9.32,8.0,3.0,11.0,485.53,338.0,335.06,4.2,5.88,5.88,22.92,22.81,22.11,57.87,51.92,1020.0,978.0,0.0,0.0,0.0,0.0,0.0,0.0
8477426,2021,Nicholas Paul,TBL,L,5on5,23,18672.0,421.0,8.13,0.51,0.51,0.44,0.49,0.45,0.48,118.0,34.92,4.53,2.65,7.63,1.07,17.77,12.34,4.44,4.61,4.52,1.0,1.0,31.0,15.0,13.0,59.0,6.0,4.0,6.0,1.0,5.0,3.0,15.0,13.0,27.0,42.0,2.0,4.0,145.0,53.0,8.0,3.0,26.0,14.0,6.0,1.03,1.77,1.74,0.0,3.0,1.0,59.62,46.0,46.21,1.0,0.56,0.94,0.73,4.36,4.44,4.37,421.0,48.0,59.0,91.0,223.0,58.0,45.0,65.0,253.0,145.0,136.0,47644.0,4.0,14.0,7.0,17.0,128.86,11.78,11.37,12.01,11.58,115.0,60.0,68.0,243.0,9.0,12.0,2.0,128.0,34.0,13.0,4.02,4.1,3.66,4.0,3.0,2.0,245.87,175.0,177.03,1.88,2.09,2.09,11.57,11.75,11.49,147.75,11.53,11.31,11.44,11.22,154.0,56.0,95.0,305.0,13.0,9.0,4.0,168.0,33.0,9.0,5.25,3.82,2.46,8.0,1.0,4.0,300.53,210.0,207.06,2.08,2.15,2.15,11.46,11.35,11.24,35.22,34.46,768.0,789.0,0.31,0.34,11.0,13.0,6.0,10.0
8477426,2021,Nicholas Paul,TBL,L,4on5,23,3862.0,85.0,8.13,0.1,0.06,0.09,0.13,0.13,0.14,36.0,5.44,0.6,0.31,0.77,0.19,1.63,3.5,0.6,0.6,0.6,0.0,0.0,6.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,7.0,0.0,0.0,26.0,1.0,7.0,0.0,4.0,2.0,1.0,0.17,0.2,0.23,0.0,0.0,0.0,7.0,7.0,7.0,0.0,0.07,0.0,0.0,0.66,0.66,0.66,85.0,2.0,42.0,8.0,33.0,4.0,14.0,10.0,57.0,26.0,6.0,2772.0,0.0,4.0,1.0,0.0,10.84,1.14,1.14,1.14,1.14,13.0,1.0,1.0,15.0,1.0,0.0,0.0,8.0,4.0,2.0,0.25,0.42,0.46,0.0,0.0,1.0,15.0,14.0,14.0,0.14,0.0,0.0,1.28,1.28,1.28,70.4,10.22,9.58,10.22,9.58,70.0,28.0,48.0,146.0,7.0,6.0,2.0,65.0,22.0,11.0,1.76,2.49,5.98,0.0,1.0,6.0,146.0,98.0,98.0,1.7,2.84,2.84,9.09,9.09,8.57,0.51,8.15,15.0,98.0,0.0,0.05,0.0,2.0,0.0,1.0
8477426,2021,Nicholas Paul,TBL,L,5on4,23,1714.0,49.0,6.1,0.88,0.88,0.76,0.85,0.76,0.85,127.0,1.93,0.47,0.15,0.37,0.09,1.22,0.71,0.47,0.47,0.47,1.0,0.0,2.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,12.0,1.0,1.0,1.0,2.0,0.0,1.0,0.02,0.0,0.44,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.05,0.87,0.0,0.51,0.51,0.51,49.0,9.0,1.0,5.0,34.0,11.0,2.0,4.0,32.0,12.0,33.0,4919.0,0.0,2.0,1.0,3.0,19.23,3.53,3.38,3.53,3.38,20.0,6.0,6.0,32.0,2.0,3.0,1.0,19.0,1.0,6.0,0.43,0.13,2.97,1.0,0.0,1.0,32.0,26.0,26.0,0.43,0.96,0.96,3.0,3.0,2.85,5.66,0.5,0.5,0.5,0.5,6.0,2.0,2.0,10.0,0.0,0.0,0.0,6.0,2.0,0.0,0.2,0.3,0.0,0.0,0.0,0.0,10.0,8.0,8.0,0.06,0.0,0.0,0.56,0.56,0.56,13.16,1.75,155.0,27.0,0.0,0.01,0.0,1.0,0.0,1.0
8473563,2021,Nicklas Backstrom,WSH,C,other,6,636.0,7.0,3.73,0.79,0.22,0.74,0.26,0.76,0.19,21.0,2.48,1.03,0.16,0.33,0.09,1.05,0.34,0.94,1.03,0.94,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,3.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,2.0,0.03,0.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.06,0.0,0.54,0.55,0.55,0.54,7.0,1.0,0.0,1.0,5.0,1.0,1.0,3.0,2.0,4.0,5.0,618.0,0.0,0.0,0.0,1.0,14.76,4.43,3.54,4.43,3.54,14.0,5.0,4.0,23.0,1.0,3.0,1.0,9.0,2.0,8.0,0.31,0.34,3.77,0.0,0.0,1.0,23.0,19.0,19.0,0.41,1.67,1.67,3.17,3.17,2.86,4.11,1.18,0.85,1.18,0.85,2.0,4.0,2.0,8.0,1.0,0.0,0.0,2.0,2.0,2.0,0.07,0.22,0.89,0.0,0.0,1.0,8.0,6.0,6.0,0.09,0.0,0.0,1.27,1.27,0.89,0.47,1.65,5.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
8473563,2021,Nicklas Backstrom,WSH,C,all,6,6477.0,129.0,3.73,0.67,0.47,0.54,0.42,0.56,0.42,23.0,14.06,2.57,1.15,2.93,0.5,7.49,4.36,2.46,2.54,2.43,1.0,3.0,16.0,3.0,3.0,22.0,6.0,2.0,2.0,0.0,3.0,1.0,8.0,3.0,14.0,17.0,2.0,4.0,26.0,7.0,1.0,4.0,8.0,8.0,3.0,0.22,0.89,1.47,0.0,1.0,1.0,21.58,19.0,18.74,2.0,0.28,0.13,0.67,2.18,2.16,2.14,129.0,25.0,9.0,18.0,77.0,16.0,18.0,24.0,71.0,26.0,48.0,15586.0,4.0,4.0,2.0,3.0,69.78,10.36,9.41,10.38,9.42,74.0,21.0,26.0,121.0,9.0,7.0,1.0,58.0,22.0,15.0,1.56,2.68,6.12,1.0,4.0,4.0,120.25,95.0,95.0,1.36,2.06,2.06,9.67,9.69,9.34,55.12,5.17,4.75,5.17,4.75,51.0,24.0,29.0,104.0,3.0,4.0,0.0,54.0,15.0,6.0,1.45,1.88,1.84,0.0,1.0,2.0,104.2,75.0,74.74,0.79,0.65,0.65,5.31,5.3,4.85,11.35,12.72,201.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0
8473563,2021,Nicklas Backstrom,WSH,C,5on5,6,4649.0,108.0,3.73,0.46,0.48,0.4,0.46,0.41,0.45,37.0,8.44,1.0,0.82,2.03,0.33,4.83,3.0,0.98,0.96,0.95,1.0,2.0,10.0,2.0,2.0,14.0,4.0,1.0,2.0,0.0,3.0,1.0,3.0,2.0,9.0,11.0,2.0,4.0,20.0,6.0,1.0,4.0,4.0,8.0,0.0,0.11,0.89,0.0,0.0,1.0,0.0,13.58,12.0,11.74,2.0,0.17,0.13,0.13,1.04,1.01,1.01,108.0,13.0,9.0,16.0,70.0,14.0,14.0,20.0,60.0,20.0,39.0,12342.0,4.0,4.0,2.0,1.0,34.25,3.25,3.19,3.26,3.21,40.0,7.0,14.0,61.0,4.0,4.0,0.0,28.0,16.0,3.0,0.75,1.83,0.66,1.0,2.0,1.0,60.25,47.0,47.0,0.53,0.39,0.39,3.39,3.41,3.39,50.42,3.86,3.76,3.85,3.76,48.0,20.0,24.0,92.0,2.0,4.0,0.0,52.0,12.0,4.0,1.38,1.53,0.95,0.0,1.0,1.0,92.2,68.0,67.74,0.7,0.65,0.65,3.9,3.89,3.82,9.05,9.71,176.0,209.0,0.08,0.01,3.0,1.0,2.0,1.0
8473563,2021,Nicklas Backstrom,WSH,C,4on5,6,21.0,3.0,0.46,0.0,0.25,0.0,0.24,0.0,0.33,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,1.12,8.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
8473563,2021,Nicklas Backstrom,WSH,C,5on4,6,1171.0,11.0,3.73,0.95,0.97,0.9,0.89,0.97,0.88,18.0,3.15,0.55,0.17,0.56,0.08,1.61,1.03,0.54,0.55,0.54,0.0,1.0,4.0,0.0,1.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.08,0.0,0.47,0.0,0.0,1.0,5.0,4.0,4.0,0.0,0.05,0.0,0.0,0.6,0.6,0.59,11.0,10.0,0.0,1.0,0.0,1.0,0.0,1.0,9.0,2.0,0.0,594.0,0.0,0.0,0.0,0.0,20.77,2.68,2.68,2.68,2.68,20.0,9.0,8.0,37.0,4.0,0.0,0.0,21.0,4.0,4.0,0.5,0.5,1.68,0.0,2.0,2.0,37.0,29.0,29.0,0.43,0.0,0.0,3.11,3.11,3.1,0.59,0.13,0.13,0.13,0.13,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.01,0.0,0.0,0.14,0.14,0.14,1.23,0.04,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
