playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8475791,2020,Taylor Hall,BOS,L,other,11,443.0,11.0,5.66,0.29,0.4,0.46,0.71,0.36,0.68,25.0,1.4,0.65,0.06,0.23,0.03,0.56,0.48,0.64,0.65,0.64,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.03,0.0,0.61,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.01,0.0,0.0,0.66,0.66,0.65,11.0,5.0,1.0,1.0,4.0,1.0,2.0,4.0,4.0,1.0,0.0,774.0,0.0,0.0,0.0,0.0,2.58,0.86,0.85,0.86,0.85,2.0,2.0,2.0,6.0,1.0,0.0,0.0,1.0,2.0,1.0,0.03,0.22,0.61,0.0,0.0,1.0,6.0,4.0,4.0,0.04,0.0,0.0,0.91,0.91,0.89,4.54,2.07,2.06,2.07,2.06,7.0,0.0,0.0,7.0,3.0,0.0,0.0,2.0,2.0,3.0,0.08,0.23,1.76,0.0,0.0,3.0,7.0,7.0,7.0,0.08,0.0,0.0,2.15,2.15,2.14,0.83,1.22,20.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8475791,2020,Taylor Hall,BOS,L,all,11,11961.0,244.0,8.16,0.56,0.52,0.55,0.54,0.57,0.55,52.0,26.8,3.34,1.89,5.81,0.85,13.59,10.53,3.14,3.35,3.15,1.0,1.0,28.0,8.0,9.0,45.0,5.0,3.0,2.0,1.0,4.0,3.0,7.0,17.0,25.0,33.0,3.0,9.0,4.0,10.0,9.0,10.0,21.0,11.0,4.0,0.63,1.34,1.37,1.0,0.0,2.0,44.57,36.0,35.76,5.0,0.4,0.5,0.95,2.79,2.76,2.72,244.0,53.0,25.0,34.0,132.0,32.0,38.0,35.0,139.0,4.0,3.0,30611.0,9.0,15.0,6.0,7.0,111.07,9.5,9.09,9.52,9.1,113.0,45.0,47.0,205.0,9.0,11.0,2.0,117.0,33.0,8.0,3.11,3.99,2.4,3.0,4.0,2.0,204.47,158.0,157.94,1.58,2.44,2.44,8.64,8.62,8.49,86.7,7.4,7.32,7.42,7.34,83.0,38.0,44.0,165.0,9.0,2.0,0.0,96.0,19.0,6.0,2.64,2.23,2.53,2.0,4.0,3.0,165.44,121.0,121.31,1.11,0.43,0.43,8.09,8.09,8.04,26.78,25.15,555.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0
8475791,2020,Taylor Hall,BOS,L,5on5,11,10762.0,212.0,8.16,0.62,0.55,0.55,0.54,0.57,0.55,30.0,23.83,2.66,1.68,5.26,0.78,12.21,9.39,2.48,2.68,2.48,1.0,0.0,25.0,7.0,8.0,40.0,3.0,2.0,2.0,1.0,4.0,2.0,7.0,15.0,23.0,30.0,3.0,9.0,3.0,10.0,9.0,10.0,18.0,11.0,3.0,0.57,1.34,0.76,1.0,0.0,1.0,39.57,32.0,31.76,5.0,0.35,0.5,0.95,2.07,2.04,2.01,212.0,42.0,23.0,32.0,115.0,28.0,32.0,27.0,125.0,3.0,3.0,23712.0,9.0,13.0,5.0,7.0,101.91,8.31,7.92,8.34,7.94,104.0,41.0,42.0,187.0,7.0,11.0,2.0,107.0,31.0,7.0,2.76,3.77,1.79,2.0,4.0,1.0,186.47,145.0,144.94,1.43,2.44,2.44,7.29,7.28,7.17,79.76,5.14,5.08,5.17,5.09,73.0,38.0,44.0,155.0,6.0,2.0,0.0,92.0,16.0,3.0,2.54,1.84,0.77,2.0,4.0,0.0,155.44,111.0,111.31,1.0,0.43,0.43,5.72,5.72,5.69,17.63,14.15,420.0,357.0,0.25,0.51,5.0,7.0,3.0,6.0
8475791,2020,Taylor Hall,BOS,L,4on5,11,26.0,3.0,1.38,0.0,0.17,0.0,0.2,0.0,0.25,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,949.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,2.65,8.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0
8475791,2020,Taylor Hall,BOS,L,5on4,11,730.0,18.0,7.44,0.63,0.98,0.8,0.93,0.75,0.93,63.0,1.58,0.03,0.15,0.32,0.04,0.82,0.65,0.03,0.03,0.03,0.0,1.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.03,0.0,0.0,0.06,0.06,0.06,18.0,6.0,1.0,1.0,10.0,3.0,3.0,4.0,8.0,0.0,0.0,2041.0,0.0,0.0,0.0,0.0,6.58,0.32,0.31,0.32,0.31,7.0,2.0,3.0,12.0,1.0,0.0,0.0,9.0,0.0,0.0,0.32,0.0,0.0,1.0,0.0,0.0,12.0,9.0,9.0,0.12,0.0,0.0,0.44,0.44,0.42,2.39,0.19,0.18,0.19,0.18,3.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.02,0.16,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.03,0.0,0.0,0.21,0.21,0.21,4.81,0.08,78.0,6.0,0.0,0.01,0.0,1.0,0.0,1.0
8471707,2020,James Neal,EDM,L,other,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8471707,2020,James Neal,EDM,L,all,2,1245.0,28.0,0.38,0.45,0.54,0.6,0.58,0.5,0.57,19.0,2.07,0.12,0.09,0.66,0.08,1.06,0.98,0.12,0.12,0.12,0.0,0.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,8.0,0.0,1.0,3.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,3.94,3.0,2.98,0.0,0.02,0.0,0.0,0.14,0.14,0.14,28.0,7.0,0.0,1.0,20.0,9.0,1.0,1.0,17.0,0.0,0.0,6201.0,0.0,0.0,0.0,0.0,5.64,0.45,0.45,0.42,0.42,6.0,2.0,7.0,15.0,0.0,0.0,0.0,7.0,0.0,1.0,0.23,0.0,0.22,0.0,0.0,0.0,14.55,8.0,7.84,0.07,0.0,0.0,0.52,0.49,0.49,6.02,0.55,0.52,0.57,0.54,8.0,0.0,2.0,10.0,1.0,1.0,1.0,6.0,1.0,1.0,0.16,0.12,0.28,0.0,0.0,1.0,10.23,8.0,8.15,0.07,0.28,0.28,0.35,0.35,0.35,6.06,5.21,121.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0
8471707,2020,James Neal,EDM,L,5on5,2,1144.0,26.0,0.38,0.46,0.59,0.63,0.57,0.53,0.57,19.0,2.07,0.12,0.09,0.66,0.08,1.06,0.98,0.12,0.12,0.12,0.0,0.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,8.0,0.0,1.0,3.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,3.94,3.0,2.98,0.0,0.02,0.0,0.0,0.14,0.14,0.14,26.0,7.0,0.0,1.0,18.0,8.0,1.0,1.0,16.0,0.0,0.0,5489.0,0.0,0.0,0.0,0.0,5.64,0.45,0.45,0.42,0.42,6.0,2.0,7.0,15.0,0.0,0.0,0.0,7.0,0.0,1.0,0.23,0.0,0.22,0.0,0.0,0.0,14.55,8.0,7.84,0.07,0.0,0.0,0.52,0.49,0.49,5.3,0.53,0.5,0.55,0.52,7.0,0.0,2.0,9.0,1.0,1.0,1.0,5.0,1.0,1.0,0.14,0.12,0.28,0.0,0.0,1.0,9.23,7.0,7.15,0.07,0.28,0.28,0.32,0.33,0.33,5.15,3.61,108.0,80.0,0.0,0.02,0.0,1.0,0.0,1.0
8471707,2020,James Neal,EDM,L,4on5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8471707,2020,James Neal,EDM,L,5on4,2,101.0,2.0,0.07,0.0,0.68,0.0,0.8,0.0,0.67,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.02,0.02,0.02,0.02,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.02,0.02,0.02,0.25,0.12,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
